state,year,epi_week,rainfall_mm,temperature_c,humidity_pct
Jigawa,2025,3,0.0,22.791428571428572,31.98
Jigawa,2025,4,0.0,23.31142857142857,29.142857142857142
Jigawa,2025,5,0.0,21.25142857142857,25.888571428571428
Jigawa,2025,6,0.0,23.400000000000002,23.425714285714285
Jigawa,2025,7,0.0,23.114285714285717,21.41
Jigawa,2025,8,0.0,26.617142857142856,19.794285714285714
Jigawa,2025,9,0.26,27.207142857142856,23.365714285714287
Jigawa,2025,10,0.0,28.732857142857142,19.767142857142858
Jigawa,2025,11,0.0,30.694285714285716,17.83142857142857
Jigawa,2025,12,0.0,28.815714285714286,12.342857142857143
Jigawa,2025,13,0.0,29.957142857142856,14.114285714285714
Jigawa,2025,14,0.0,29.83142857142857,12.654285714285715
Jigawa,2025,15,0.03,31.624285714285715,16.914285714285715
Jigawa,2025,16,0.0,31.39428571428571,13.225714285714286
Jigawa,2025,17,0.0,32.52142857142857,14.655714285714286
Jigawa,2025,18,0.0,32.79,22.084285714285716
Jigawa,2025,19,0.0,31.978571428571428,13.59142857142857
Jigawa,2025,20,2.1300000000000003,33.49142857142857,29.57
Jigawa,2025,21,0.31000000000000005,33.98285714285714,25.195714285714285
Jigawa,2025,22,0.99,34.16285714285714,32.91857142857143
Jigawa,2025,23,7.8999999999999995,31.09857142857143,43.15571428571429
Jigawa,2025,24,3.3899999999999997,32.92142857142857,40.07857142857143
Jigawa,2025,25,0.15,32.63142857142857,42.61714285714286
Jigawa,2025,26,3.2699999999999996,33.037142857142854,39.357142857142854
Jigawa,2025,27,15.11,29.33857142857143,54.85142857142857
Jigawa,2025,28,19.67,29.867142857142856,52.82714285714286
Jigawa,2025,29,8.99,30.165714285714284,52.46
Jigawa,2025,30,26.93,28.857142857142858,60.721428571428575
Jigawa,2025,31,7.64,29.345714285714287,56.43714285714286
Jigawa,2025,32,10.860000000000001,29.235714285714288,55.34285714285714
Jigawa,2025,33,56.73,27.638571428571428,65.50714285714285
Jigawa,2025,34,13.549999999999999,28.27857142857143,63.72571428571428
Jigawa,2025,35,19.099999999999998,27.47714285714286,65.33
Jigawa,2025,36,5.41,27.794285714285714,66.14142857142858
Jigawa,2025,37,20.85,28.047142857142855,65.32285714285715
Jigawa,2025,38,5.1499999999999995,29.365714285714287,58.25857142857143
Jigawa,2025,39,26.45,28.334285714285716,62.36857142857143
Jigawa,2025,40,7.66,29.698571428571427,52.80142857142857
Jigawa,2025,41,15.72,28.782857142857143,56.51285714285715
Jigawa,2025,42,0.22,28.044285714285714,44.17
Jigawa,2025,43,0.0,27.32,33.45857142857143
Jigawa,2025,44,0.0,26.087142857142858,30.165714285714284
Jigawa,2025,45,0.0,26.555714285714284,29.997142857142858
Jigawa,2025,46,0.0,25.361428571428572,29.47
Jigawa,2025,47,0.0,24.488571428571426,27.388571428571428
Jigawa,2025,48,0.0,25.49285714285714,26.474285714285713
Jigawa,2025,49,0.0,25.744285714285716,25.07857142857143
Jigawa,2025,50,0.0,24.75714285714286,28.285714285714285
Jigawa,2025,51,0.0,22.66142857142857,24.967142857142857
Jigawa,2025,52,0.0,25.201428571428572,22.018571428571427
Jigawa,2026,1,0.0,25.763333333333332,20.400000000000002
Kaduna,2020,53,0.0,22.47666666666667,58.56333333333333
Kaduna,2021,1,0.0,21.407142857142855,49.23285714285714
Kaduna,2021,2,0.0,19.458571428571428,46.029999999999994
Kaduna,2021,3,0.0,19.324285714285715,43.38285714285714
Kaduna,2021,4,0.0,21.462857142857143,41.230000000000004
Kaduna,2021,5,0.0,22.18,40.715714285714284
Kaduna,2021,6,0.0,22.705714285714286,34.808571428571426
Kaduna,2021,7,0.0,21.16,29.457142857142856
Kaduna,2021,8,0.0,23.312857142857144,31.774285714285718
Kaduna,2021,9,0.0,25.864285714285717,27.0
Kaduna,2021,10,209.10000000000002,25.44142857142857,64.06428571428572
Kaduna,2021,11,0.88,24.368571428571425,73.35142857142857
Kaduna,2021,12,1.08,25.292857142857144,55.23285714285714
Kaduna,2021,13,0.0,24.51571428571429,30.302857142857142
Kaduna,2021,14,4.8500000000000005,27.49142857142857,50.10857142857143
Kaduna,2021,15,24.01,26.360000000000003,68.73428571428572
Kaduna,2021,16,2.48,26.297142857142855,71.44857142857143
Kaduna,2021,17,0.84,27.924285714285713,62.24
Kaduna,2021,18,5.74,27.439999999999998,64.53714285714285
Kaduna,2021,19,386.54,26.462857142857143,75.06428571428572
Kaduna,2021,20,244.33,25.192857142857143,84.57428571428571
Kaduna,2021,21,13.23,26.06,79.77285714285713
Kaduna,2021,22,501.73,24.857142857142858,86.22571428571428
Kaduna,2021,23,171.64,24.830000000000002,84.76714285714286
Kaduna,2021,24,85.3,24.360000000000003,87.09
Kaduna,2021,25,245.95000000000002,23.714285714285715,88.37857142857142
Kaduna,2021,26,442.58000000000004,23.419999999999998,89.17571428571429
Kaduna,2021,27,127.04,22.99142857142857,91.07571428571428
Kaduna,2021,28,481.92999999999995,23.41,90.02428571428572
Kaduna,2021,29,382.74,22.997142857142858,92.67142857142858
Kaduna,2021,30,153.85,22.618571428571425,92.74142857142856
Kaduna,2021,31,243.49,23.117142857142856,90.1657142857143
Kaduna,2021,32,281.94,22.84857142857143,91.88714285714286
Kaduna,2021,33,144.06,23.24142857142857,89.15714285714286
Kaduna,2021,34,369.75,23.995714285714286,89.26571428571428
Kaduna,2021,35,60.15,23.65285714285714,89.38857142857144
Kaduna,2021,36,245.29,23.854285714285712,87.21857142857142
Kaduna,2021,37,434.63,23.93857142857143,88.36
Kaduna,2021,38,132.32000000000002,24.041428571428572,85.23142857142857
Kaduna,2021,39,95.11999999999999,24.56142857142857,84.30714285714285
Kaduna,2021,40,143.12,24.424285714285713,82.43857142857142
Kaduna,2021,41,147.48,24.674285714285713,75.83285714285715
Kaduna,2021,42,69.64,24.01142857142857,87.01714285714286
Kaduna,2021,43,79.14,23.055714285714284,76.90714285714286
Kaduna,2021,44,174.65,22.67285714285714,74.8442857142857
Kaduna,2021,45,15.73,23.148571428571426,68.61999999999999
Kaduna,2021,46,3.33,21.84714285714286,67.66571428571429
Kaduna,2021,47,0.0,20.48857142857143,68.78
Kaduna,2021,48,232.41,19.631428571428568,68.66428571428571
Kaduna,2021,49,0.01,19.412857142857142,68.56714285714285
Kaduna,2021,50,0.0,17.827142857142857,65.17857142857143
Kaduna,2021,51,2.6,18.00857142857143,64.04142857142857
Kaduna,2021,52,0.0,17.684285714285714,62.73142857142857
Kaduna,2022,1,18.619999999999997,19.328571428571426,66.78
Kaduna,2022,2,0.01,21.14428571428571,61.53285714285715
Kaduna,2022,3,0.0,16.857142857142858,56.08142857142857
Kaduna,2022,4,0.0,17.114285714285714,52.667142857142856
Kaduna,2022,5,0.0,17.444285714285716,48.28142857142858
Kaduna,2022,6,0.0,19.669999999999998,45.348571428571425
Kaduna,2022,7,0.0,21.33857142857143,45.43857142857143
Kaduna,2022,8,0.0,21.024285714285714,41.49285714285714
Kaduna,2022,9,85.69,24.445714285714285,56.13285714285714
Kaduna,2022,10,0.13,25.391428571428573,58.36857142857143
Kaduna,2022,11,0.04,24.041428571428572,41.798571428571435
Kaduna,2022,12,79.88,25.054285714285715,50.43571428571429
Kaduna,2022,13,170.9,24.43,51.32714285714285
Kaduna,2022,14,339.43999999999994,25.725714285714282,80.83142857142857
Kaduna,2022,15,13.36,24.917142857142856,80.85428571428572
Kaduna,2022,16,176.7,25.478571428571428,79.6542857142857
Kaduna,2022,17,852.09,24.625714285714285,83.87714285714286
Kaduna,2022,18,44.58,25.13714285714286,82.9357142857143
Kaduna,2022,19,217.29,25.208571428571425,86.35857142857142
Kaduna,2022,20,461.03,24.91,85.20142857142856
Kaduna,2022,21,500.03999999999996,24.027142857142856,88.53999999999999
Kaduna,2022,22,101.88,24.349999999999998,87.33285714285715
Kaduna,2022,23,273.12,23.545714285714286,87.39142857142858
Kaduna,2022,24,53.5,23.867142857142856,87.86857142857141
Kaduna,2022,25,519.0600000000001,23.645714285714288,90.16571428571429
Kaduna,2022,26,39.2,23.412857142857142,88.98428571428572
Kaduna,2022,27,37.97,23.975714285714282,86.30142857142857
Kaduna,2022,28,47.84,23.181428571428572,90.69714285714285
Kaduna,2022,29,29.68,23.235714285714288,88.08285714285714
Kaduna,2022,30,57.69,22.792857142857144,90.69714285714285
Kaduna,2022,31,30.189999999999998,23.147142857142857,88.70285714285714
Kaduna,2022,32,41.01,23.407142857142855,88.5
Kaduna,2022,33,121.66000000000001,22.607142857142858,89.92285714285715
Kaduna,2022,34,172.89999999999998,22.428571428571427,91.38142857142859
Kaduna,2022,35,82.52,23.148571428571426,87.65142857142857
Kaduna,2022,36,222.79000000000002,23.594285714285714,87.25142857142858
Kaduna,2022,37,32.38,23.50142857142857,89.00999999999999
Kaduna,2022,38,22.77,23.73,87.05142857142857
Kaduna,2022,39,44.31,23.63714285714286,86.58142857142857
Kaduna,2022,40,45.83,23.50142857142857,87.76857142857143
Kaduna,2022,41,17.49,23.464285714285715,81.84857142857142
Kaduna,2022,42,0.18,22.50857142857143,73.95142857142856
Kaduna,2022,43,0.33,22.03857142857143,75.28285714285714
Kaduna,2022,44,0.0,21.301428571428573,69.71428571428571
Kaduna,2022,45,0.01,22.572857142857142,66.96142857142857
Kaduna,2022,46,0.0,20.285714285714285,65.99285714285715
Kaduna,2022,47,0.0,19.357142857142858,60.16428571428571
Kaduna,2022,48,0.0,20.78857142857143,63.41285714285714
Kaduna,2022,49,0.0,19.424285714285713,55.93714285714286
Kaduna,2022,50,0.0,19.092857142857145,56.354285714285716
Kaduna,2022,51,0.0,17.768571428571427,52.777142857142856
Kaduna,2022,52,0.0,17.805714285714284,49.12285714285714
Kaduna,2023,1,0.0,19.245714285714286,50.35285714285714
Kaduna,2023,2,0.0,18.849999999999998,46.44714285714286
Kaduna,2023,3,0.0,20.775714285714287,47.012857142857136
Kaduna,2023,4,0.0,23.395714285714284,47.93
Kaduna,2023,5,0.0,24.467142857142857,41.41142857142857
Kaduna,2023,6,0.0,23.322857142857142,29.830000000000002
Kaduna,2023,7,0.0,21.557142857142857,29.23
Kaduna,2023,8,0.0,24.34142857142857,30.75142857142857
Kaduna,2023,9,121.46000000000001,26.571428571428573,48.917142857142856
Kaduna,2023,10,174.45,25.068571428571428,64.96428571428571
Kaduna,2023,11,31.46,24.062857142857144,49.64142857142857
Kaduna,2023,12,11.94,25.872857142857146,63.142857142857146
Kaduna,2023,13,0.33,24.611428571428572,37.635714285714286
Kaduna,2023,14,198.0,25.21,64.4057142857143
Kaduna,2023,15,31.2,25.23,64.40142857142857
Kaduna,2023,16,53.18,26.015714285714285,76.36
Kaduna,2023,17,182.27,24.702857142857145,82.46285714285715
Kaduna,2023,18,168.59,25.444285714285716,78.74
Kaduna,2023,19,501.23999999999995,25.61285714285714,80.03571428571429
Kaduna,2023,20,180.66,25.232857142857142,88.77
Kaduna,2023,21,79.83,25.898571428571426,85.06857142857143
Kaduna,2023,22,33.11,25.485714285714288,85.84857142857143
Kaduna,2023,23,51.129999999999995,24.274285714285718,89.84857142857143
Kaduna,2023,24,25.97,24.56714285714286,85.14428571428572
Kaduna,2023,25,31.95,23.82857142857143,89.11714285714285
Kaduna,2023,26,15.219999999999999,25.014285714285712,82.02142857142857
Kaduna,2023,27,41.58,24.648571428571426,85.02714285714286
Kaduna,2023,28,47.16,25.00857142857143,82.63
Kaduna,2023,29,41.76,24.885714285714283,85.22
Kaduna,2023,30,20.58,24.315714285714286,87.87285714285714
Kaduna,2023,31,36.09,23.900000000000002,90.04142857142857
Kaduna,2023,32,25.520000000000003,23.47,88.65285714285713
Kaduna,2023,33,39.6,24.315714285714286,84.52714285714286
Kaduna,2023,34,71.36,24.965714285714284,83.3157142857143
Kaduna,2023,35,43.92,23.801428571428573,88.14285714285714
Kaduna,2023,36,78.08,24.405714285714286,84.17428571428572
Kaduna,2023,37,35.97,24.41857142857143,88.17714285714285
Kaduna,2023,38,23.97,24.86285714285714,83.35142857142857
Kaduna,2023,39,27.89,25.00714285714286,83.40142857142858
Kaduna,2023,40,14.02,25.114285714285717,79.35571428571428
Kaduna,2023,41,9.52,25.407142857142855,76.87142857142858
Kaduna,2023,42,14.35,24.87142857142857,73.2057142857143
Kaduna,2023,43,0.0,24.627142857142854,60.15
Kaduna,2023,44,0.33,24.66142857142857,66.73714285714286
Kaduna,2023,45,0.01,24.334285714285716,60.25
Kaduna,2023,46,0.22,23.178571428571427,59.970000000000006
Kaduna,2023,47,1.49,23.27,68.16714285714286
Kaduna,2023,48,0.0,23.384285714285713,54.79571428571428
Kaduna,2023,49,0.0,21.48,47.11142857142857
Kaduna,2023,50,0.0,19.951428571428572,46.55857142857143
Kaduna,2023,51,0.0,21.434285714285714,43.41142857142857
Kaduna,2023,52,0.0,20.46142857142857,40.82285714285714
Kaduna,2024,1,0.0,22.08142857142857,38.019999999999996
Kaduna,2024,2,0.0,20.62857142857143,29.645714285714288
Kaduna,2024,3,0.0,20.122857142857146,27.09714285714286
Kaduna,2024,4,0.0,21.035714285714285,29.815714285714286
Kaduna,2024,5,0.0,22.792857142857144,27.065714285714286
Kaduna,2024,6,0.0,23.165714285714284,27.798571428571428
Kaduna,2024,7,0.0,24.86285714285714,23.824285714285715
Kaduna,2024,8,7.39,26.842857142857145,37.36714285714286
Kaduna,2024,9,0.0,28.47142857142857,35.18
Kaduna,2024,10,0.0,29.707142857142856,44.27571428571429
Kaduna,2024,11,241.54999999999998,28.264285714285712,55.202857142857134
Kaduna,2024,12,0.0,25.361428571428572,40.50714285714286
Kaduna,2024,13,0.0,28.27857142857143,41.027142857142856
Kaduna,2024,14,2.45,28.34,57.978571428571435
Kaduna,2024,15,7.720000000000001,28.29,55.05142857142857
Kaduna,2024,16,193.27,28.232857142857142,57.18714285714286
Kaduna,2024,17,11.790000000000001,26.84142857142857,79.63857142857144
Kaduna,2024,18,9.4,27.571428571428573,74.64285714285714
Kaduna,2024,19,40.4,26.78,79.61
Kaduna,2024,20,0.94,27.71,69.29714285714286
Kaduna,2024,21,24.96,27.882857142857144,71.78428571428572
Kaduna,2024,22,47.53,27.267142857142858,76.47
Kaduna,2024,23,39.8,25.365714285714287,86.17571428571429
Kaduna,2024,24,51.300000000000004,25.557142857142857,81.55999999999999
Kaduna,2024,25,12.950000000000001,25.59,80.27714285714286
Kaduna,2024,26,60.75,25.34142857142857,82.08428571428571
Kaduna,2024,27,25.54,24.635714285714283,84.63
Kaduna,2024,28,84.64,24.655714285714286,83.85571428571428
Kaduna,2024,29,496.16,23.814285714285713,89.46000000000001
Kaduna,2024,30,104.41,23.49857142857143,89.77428571428571
Kaduna,2024,31,88.46,23.545714285714286,89.13142857142857
Kaduna,2024,32,19.75,23.574285714285715,89.05285714285715
Kaduna,2024,33,56.510000000000005,23.085714285714285,89.65428571428572
Kaduna,2024,34,43.99,23.681428571428572,89.47714285714285
Kaduna,2024,35,46.03,23.237142857142857,90.92
Kaduna,2024,36,28.630000000000003,23.617142857142856,87.77857142857144
Kaduna,2024,37,43.980000000000004,24.754285714285714,84.82000000000001
Kaduna,2024,38,57.31,24.490000000000002,85.33
Kaduna,2024,39,23.7,24.365714285714287,83.11142857142856
Kaduna,2024,40,28.39,24.41857142857143,85.09285714285714
Kaduna,2024,41,10.51,24.681428571428572,81.45714285714287
Kaduna,2024,42,9.27,24.344285714285714,79.46285714285715
Kaduna,2024,43,5.609999999999999,23.93,75.06857142857143
Kaduna,2024,44,0.0,21.77285714285714,68.99571428571429
Kaduna,2024,45,0.0,20.86285714285714,67.97714285714287
Kaduna,2024,46,0.0,20.90285714285714,63.08428571428572
Kaduna,2024,47,0.0,19.69142857142857,59.13142857142857
Kaduna,2024,48,0.0,18.704285714285714,57.93142857142857
Kaduna,2024,49,0.0,18.995714285714286,56.135714285714286
Kaduna,2024,50,0.0,20.12142857142857,51.73142857142857
Kaduna,2024,51,0.0,18.102857142857143,48.730000000000004
Kaduna,2024,52,0.0,19.842857142857145,45.58857142857143
Kaduna,2025,1,0.0,21.988571428571426,42.60857142857143
Kaduna,2025,2,0.0,20.382857142857144,39.17142857142857
Kaduna,2025,3,0.0,23.825714285714287,40.66571428571428
Kaduna,2025,4,0.0,23.678571428571427,36.49857142857143
Kaduna,2025,5,0.0,22.57857142857143,29.62
Kaduna,2025,6,0.0,24.764285714285712,27.16
Kaduna,2025,7,0.0,24.247142857142855,23.665714285714284
Kaduna,2025,8,0.03,26.521428571428572,30.87
Kaduna,2025,9,0.27,27.011428571428574,30.03
Kaduna,2025,10,0.0,28.851428571428574,23.635714285714283
Kaduna,2025,11,0.39,29.89428571428571,26.734285714285715
Kaduna,2025,12,0.01,28.47714285714286,22.405714285714286
Kaduna,2025,13,0.21,29.851428571428574,28.81142857142857
Kaduna,2025,14,1.8800000000000001,30.312857142857144,29.33142857142857
Kaduna,2025,15,3.2399999999999998,29.81142857142857,38.17285714285714
Kaduna,2025,16,0.15,30.80857142857143,29.382857142857144
Kaduna,2025,17,1.12,30.988571428571426,37.09285714285714
Kaduna,2025,18,12.309999999999999,29.19142857142857,52.542857142857144
Kaduna,2025,19,0.62,30.53,38.79
Kaduna,2025,20,9.48,29.474285714285713,55.42857142857143
Kaduna,2025,21,13.58,29.32,60.424285714285716
Kaduna,2025,22,75.45,27.198571428571427,72.73428571428572
Kaduna,2025,23,21.27,26.365714285714287,73.31142857142858
Kaduna,2025,24,47.01,25.657142857142855,78.67857142857143
Kaduna,2025,25,28.779999999999998,25.84714285714286,75.18714285714285
Kaduna,2025,26,30.11,25.77,77.14571428571428
Kaduna,2025,27,45.83,24.428571428571427,82.5942857142857
Kaduna,2025,28,42.42,23.91857142857143,84.30857142857143
Kaduna,2025,29,14.43,24.618571428571425,80.31142857142858
Kaduna,2025,30,99.42,23.874285714285715,86.73428571428572
Kaduna,2025,31,33.06,24.145714285714288,84.83857142857143
Kaduna,2025,32,55.68,24.037142857142857,83.75428571428571
Kaduna,2025,33,149.22,23.41857142857143,86.36
Kaduna,2025,34,30.46,23.49857142857143,85.80142857142857
Kaduna,2025,35,47.3,23.335714285714285,87.32428571428571
Kaduna,2025,36,15.120000000000001,23.98428571428571,84.73857142857143
Kaduna,2025,37,85.18,24.145714285714288,84.00857142857141
Kaduna,2025,38,67.89,24.704285714285714,81.54714285714286
Kaduna,2025,39,90.7,24.254285714285714,83.12142857142858
Kaduna,2025,40,97.05,24.58285714285714,81.60571428571428
Kaduna,2025,41,45.38,24.217142857142857,81.01
Kaduna,2025,42,13.28,24.302857142857142,73.47428571428573
Kaduna,2025,43,5.04,24.731428571428573,63.06428571428571
Kaduna,2025,44,0.04,23.928571428571427,55.43857142857143
Kaduna,2025,45,0.030000000000000002,24.22714285714286,57.029999999999994
Kaduna,2025,46,0.0,22.7,53.71142857142858
Kaduna,2025,47,0.0,22.434285714285714,49.01571428571429
Kaduna,2025,48,0.0,23.17142857142857,46.76428571428572
Kaduna,2025,49,0.0,23.675714285714285,47.56571428571429
Kaduna,2025,50,0.0,23.43285714285714,45.99571428571428
Kaduna,2025,51,0.0,22.445714285714285,39.708571428571425
Kaduna,2025,52,0.0,24.462857142857143,38.94857142857143
Kaduna,2026,1,0.0,24.49666666666667,33.663333333333334
Kano,2020,53,0.0,22.88,36.03666666666667
Kano,2021,1,0.0,22.972857142857144,31.575714285714287
Kano,2021,2,0.0,19.867142857142856,29.518571428571427
Kano,2021,3,0.0,19.24142857142857,30.330000000000002
Kano,2021,4,0.0,21.68285714285714,26.928571428571427
Kano,2021,5,0.0,22.244285714285716,27.035714285714285
Kano,2021,6,0.0,21.97714285714286,23.431428571428572
Kano,2021,7,0.0,20.419999999999998,22.055714285714284
Kano,2021,8,0.0,22.94857142857143,23.372857142857146
Kano,2021,9,0.0,25.518571428571427,21.33857142857143
Kano,2021,10,0.1,29.00857142857143,31.48428571428571
Kano,2021,11,0.0,29.729999999999997,34.50714285714285
Kano,2021,12,0.0,28.53,21.187142857142856
Kano,2021,13,0.0,25.544285714285714,16.344285714285714
Kano,2021,14,0.0,29.931428571428572,18.72714285714286
Kano,2021,15,0.59,29.604285714285712,26.134285714285713
Kano,2021,16,0.0,31.34857142857143,33.82857142857143
Kano,2021,17,0.0,31.192857142857143,23.517142857142858
Kano,2021,18,0.14,31.337142857142858,29.21857142857143
Kano,2021,19,2.5700000000000003,32.26142857142857,43.10285714285715
Kano,2021,20,1.67,31.634285714285713,49.34142857142857
Kano,2021,21,0.14,31.545714285714286,36.957142857142856
Kano,2021,22,13.57,30.8,50.45857142857143
Kano,2021,23,23.339999999999996,30.541428571428575,54.81285714285714
Kano,2021,24,49.82,29.66857142857143,59.09571428571429
Kano,2021,25,109.14999999999999,26.93142857142857,72.39857142857143
Kano,2021,26,44.62,27.382857142857144,69.73571428571428
Kano,2021,27,49.72,26.39428571428571,75.42428571428572
Kano,2021,28,309.08000000000004,26.56,76.17999999999999
Kano,2021,29,267.26,25.304285714285715,86.01571428571428
Kano,2021,30,74.47,24.611428571428572,87.81714285714285
Kano,2021,31,136.82,25.34142857142857,84.34142857142857
Kano,2021,32,234.66,24.81142857142857,84.95
Kano,2021,33,27.270000000000003,24.76571428571429,85.15714285714286
Kano,2021,34,97.51,25.851428571428574,82.07857142857142
Kano,2021,35,23.83,25.892857142857142,83.19428571428571
Kano,2021,36,140.19,25.72142857142857,83.08142857142857
Kano,2021,37,79.33999999999999,25.754285714285714,84.60285714285715
Kano,2021,38,53.36,25.610000000000003,80.6842857142857
Kano,2021,39,59.65,25.755714285714284,76.62714285714286
Kano,2021,40,1.91,25.81,69.11428571428571
Kano,2021,41,15.29,24.907142857142855,68.38571428571429
Kano,2021,42,29.4,25.777142857142856,81.01285714285714
Kano,2021,43,0.1,24.04,62.32
Kano,2021,44,0.0,23.305714285714284,64.92142857142856
Kano,2021,45,0.0,24.505714285714284,54.23428571428571
Kano,2021,46,0.0,23.027142857142856,57.39714285714286
Kano,2021,47,0.0,21.557142857142857,55.83142857142857
Kano,2021,48,0.14,19.075714285714287,64.55571428571429
Kano,2021,49,0.0,17.972857142857144,67.38
Kano,2021,50,0.0,15.928571428571429,66.39142857142858
Kano,2021,51,0.0,15.874285714285715,63.06285714285714
Kano,2021,52,0.0,16.294285714285714,59.91285714285714
Kano,2022,1,19.990000000000002,18.217142857142857,65.86285714285714
Kano,2022,2,0.0,19.057142857142857,52.222857142857144
Kano,2022,3,0.0,14.63142857142857,52.31857142857143
Kano,2022,4,0.0,15.624285714285715,47.84428571428571
Kano,2022,5,0.0,15.43142857142857,44.61285714285714
Kano,2022,6,0.0,17.787142857142857,41.082857142857144
Kano,2022,7,0.0,20.997142857142855,38.019999999999996
Kano,2022,8,0.0,20.22,33.74285714285714
Kano,2022,9,0.0,24.972857142857144,30.282857142857146
Kano,2022,10,0.0,26.897142857142857,34.354285714285716
Kano,2022,11,0.0,25.165714285714284,25.419999999999998
Kano,2022,12,0.01,27.532857142857143,24.65142857142857
Kano,2022,13,0.0,26.77285714285714,21.834285714285716
Kano,2022,14,3.15,30.204285714285714,45.41285714285714
Kano,2022,15,0.47,30.178571428571427,54.84571428571429
Kano,2022,16,0.84,30.84,41.824285714285715
Kano,2022,17,21.79,30.02,56.65714285714286
Kano,2022,18,0.4,30.428571428571427,56.284285714285716
Kano,2022,19,37.36,29.428571428571427,59.114285714285714
Kano,2022,20,12.16,29.552857142857142,55.699999999999996
Kano,2022,21,1.81,29.697142857142858,53.18142857142857
Kano,2022,22,39.57,30.068571428571428,58.17142857142857
Kano,2022,23,137.59,27.84714285714286,67.78142857142856
Kano,2022,24,7.6899999999999995,27.455714285714286,69.10142857142857
Kano,2022,25,64.6,27.00857142857143,73.70285714285716
Kano,2022,26,22.19,27.072857142857142,71.55142857142857
Kano,2022,27,19.32,27.58142857142857,68.76857142857143
Kano,2022,28,61.97,26.747142857142855,73.5657142857143
Kano,2022,29,5.48,26.58857142857143,72.52571428571429
Kano,2022,30,19.37,26.051428571428573,75.74285714285715
Kano,2022,31,13.069999999999999,26.325714285714287,74.56000000000002
Kano,2022,32,25.77,26.244285714285716,76.20714285714287
Kano,2022,33,63.730000000000004,24.608571428571427,83.17571428571429
Kano,2022,34,72.6,24.164285714285715,86.42
Kano,2022,35,29.13,25.59857142857143,78.27571428571427
Kano,2022,36,36.21,25.66714285714286,80.42857142857143
Kano,2022,37,31.93,26.345714285714283,77.45714285714287
Kano,2022,38,8.49,26.29714285714286,77.22
Kano,2022,39,7.9,26.601428571428574,73.96000000000001
Kano,2022,40,7.829999999999999,26.572857142857142,73.60285714285715
Kano,2022,41,2.15,25.919999999999998,63.72714285714286
Kano,2022,42,6.45,24.15857142857143,55.61714285714286
Kano,2022,43,0.02,24.018571428571427,55.25
Kano,2022,44,0.0,22.88,50.99
Kano,2022,45,0.0,23.845714285714283,47.94714285714286
Kano,2022,46,0.0,21.502857142857145,46.521428571428565
Kano,2022,47,0.0,20.181428571428572,40.332857142857144
Kano,2022,48,0.0,21.90857142857143,42.03142857142858
Kano,2022,49,0.0,20.565714285714286,35.25714285714286
Kano,2022,50,0.0,20.475714285714282,34.424285714285716
Kano,2022,51,0.0,18.832857142857144,37.30142857142857
Kano,2022,52,0.0,17.87857142857143,35.271428571428565
Kano,2023,1,0.0,18.965714285714284,37.24857142857143
Kano,2023,2,0.0,19.012857142857143,32.23714285714286
Kano,2023,3,0.0,20.827142857142857,32.29857142857143
Kano,2023,4,0.0,24.43,29.034285714285716
Kano,2023,5,0.0,25.322857142857142,27.384285714285713
Kano,2023,6,0.0,23.20285714285714,22.205714285714286
Kano,2023,7,0.0,20.677142857142858,23.427142857142858
Kano,2023,8,0.0,23.735714285714288,22.475714285714286
Kano,2023,9,0.0,27.74142857142857,20.91714285714286
Kano,2023,10,0.0,28.889999999999997,20.064285714285713
Kano,2023,11,0.0,25.84142857142857,19.779999999999998
Kano,2023,12,0.16,28.895714285714284,28.975714285714282
Kano,2023,13,0.0,27.035714285714285,16.908571428571427
Kano,2023,14,0.2,29.56,27.587142857142858
Kano,2023,15,0.0,29.948571428571427,22.407142857142855
Kano,2023,16,4.16,32.011428571428574,36.31142857142857
Kano,2023,17,58.49,30.335714285714285,48.99
Kano,2023,18,0.36,31.125714285714285,41.05714285714286
Kano,2023,19,1.6500000000000001,31.042857142857144,44.730000000000004
Kano,2023,20,0.72,31.922857142857143,53.75142857142857
Kano,2023,21,0.28,33.191428571428574,46.885714285714286
Kano,2023,22,3.0,31.475714285714286,53.11714285714286
Kano,2023,23,25.950000000000003,29.714285714285715,59.675714285714285
Kano,2023,24,5.64,30.36285714285714,54.63857142857143
Kano,2023,25,8.350000000000001,29.37285714285714,58.89857142857143
Kano,2023,26,1.77,30.924285714285713,48.13142857142857
Kano,2023,27,28.25,30.462857142857143,54.152857142857144
Kano,2023,28,11.48,30.374285714285715,54.52428571428572
Kano,2023,29,40.64,30.224285714285713,57.92142857142857
Kano,2023,30,5.62,29.762857142857143,59.887142857142855
Kano,2023,31,21.69,28.24857142857143,68.40857142857143
Kano,2023,32,32.910000000000004,26.698571428571427,73.81714285714285
Kano,2023,33,13.56,28.91857142857143,61.25428571428571
Kano,2023,34,13.190000000000001,28.917142857142856,63.55571428571428
Kano,2023,35,7.210000000000001,29.05142857142857,62.15857142857143
Kano,2023,36,79.44,27.864285714285717,67.14571428571428
Kano,2023,37,14.09,28.50714285714286,68.87142857142858
Kano,2023,38,4.83,29.25142857142857,58.60142857142858
Kano,2023,39,10.27,29.057142857142857,62.51142857142857
Kano,2023,40,10.14,27.672857142857143,59.45428571428572
Kano,2023,41,0.0,28.47714285714286,45.25285714285714
Kano,2023,42,0.02,27.79,42.13428571428572
Kano,2023,43,0.0,26.88714285714286,30.40285714285714
Kano,2023,44,0.0,27.37,35.19285714285714
